StartTime,StartDate,Animal,VO2,SD_VO2,VCO2,SD_VCO2,Deg_C,delta_O2,deltaCO2,deltaH2O,BP,H2O_WVP,CO2,SS4_FR,H2Oml,SD_H2Oml,H2Omg,SD_H2Omg
7:45:08,9/19/20,5.83E-02,0.1679335,1.80E-02,0.2432784,8.69E-03,32.88915,9.95E-05,1.32E-04,5.11E-03,102.3668,1.034018,5.87E-02,1865.053,9.485927,7.79E-02,7.873319,6.47E-02
7:53:08,9/19/20,5.83E-02,0.1726933,1.88E-02,0.2465435,1.11E-02,32.77092,1.02E-04,1.34E-04,5.02E-03,102.3644,1.025126,5.90E-02,1865.584,9.31435,6.09E-02,7.73091,5.06E-02
8:29:08,9/19/20,5.83E-02,0.2295258,0.0188759,0.2525516,1.21E-02,32.82444,1.27E-04,1.37E-04,4.75E-03,102.3497,0.9855596,5.96E-02,1864.32,8.818818,0.0775125,7.319619,6.43E-02
8:45:08,9/19/20,5.83E-02,0.1853237,1.97E-02,0.2446193,6.76E-03,32.82378,1.07E-04,1.32E-04,4.62E-03,102.3401,0.9670944,5.89E-02,1864.85,8.579365,7.54E-02,7.120873,6.26E-02
9:25:08,9/19/20,5.83E-02,0.8178051,3.98E-02,0.8667969,0.0265184,32.72602,4.48E-04,4.69E-04,5.01E-03,102.3202,0.9989337,9.26E-02,1865.434,9.296724,8.93E-02,7.716281,7.41E-02
9:49:08,9/19/20,5.83E-02,0.1927584,2.28E-02,0.2439418,1.11E-02,32.74172,1.10E-04,1.32E-04,4.77E-03,102.3072,0.9669694,5.91E-02,1864.842,8.843942,9.44E-02,7.340471,7.83E-02
10:13:08,9/19/20,5.83E-02,0.2404271,2.20E-02,0.3148273,1.56E-02,32.68447,1.39E-04,1.71E-04,4.53E-03,102.2702,0.9328679,6.29E-02,1862.715,8.394256,8.48E-02,6.967232,7.04E-02
10:45:08,9/19/20,5.83E-02,0.1565313,1.74E-02,0.2142497,0.0112776,32.76997,9.13E-05,1.16E-04,4.29E-03,102.251,0.9091516,5.73E-02,1862.729,7.9618,3.39E-02,6.608294,2.81E-02
11:15:09,9/19/20,5.83E-02,0.1679335,1.80E-02,0.2432784,8.69E-03,32.88915,9.95E-05,1.32E-04,5.11E-03,102.3668,1.034018,5.87E-02,1865.053,9.485927,7.79E-02,7.873319,6.47E-02
11:23:09,9/19/20,5.83E-02,0.1726933,1.88E-02,0.2465434,1.11E-02,32.77092,1.02E-04,1.34E-04,5.02E-03,102.3644,1.025126,5.90E-02,1865.584,9.31435,6.09E-02,7.73091,5.06E-02
11:59:09,9/19/20,5.83E-02,0.2295258,0.0188759,0.2525516,1.21E-02,32.82444,1.27E-04,1.37E-04,4.75E-03,102.3497,0.9855596,5.96E-02,1864.32,8.818819,7.75E-02,7.31962,6.43E-02
12:15:09,9/19/20,5.83E-02,0.1853237,1.97E-02,0.2446193,6.76E-03,32.82378,1.07E-04,1.32E-04,4.62E-03,102.3401,0.9670944,5.89E-02,1864.85,8.579366,7.54E-02,7.120873,6.26E-02
12:55:09,9/19/20,5.83E-02,0.8178062,3.98E-02,0.8667969,2.65E-02,32.72602,4.48E-04,4.69E-04,5.01E-03,102.3202,0.9989337,9.26E-02,1865.434,9.296725,8.93E-02,7.716282,7.41E-02
13:19:09,9/19/20,5.83E-02,0.1927584,2.28E-02,0.2439418,1.11E-02,32.74172,1.10E-04,1.32E-04,4.77E-03,102.3072,0.9669694,5.91E-02,1864.842,8.843942,9.44E-02,7.340472,7.83E-02
13:43:09,9/19/20,5.83E-02,0.2404271,2.20E-02,0.3148273,1.56E-02,32.68447,1.39E-04,1.71E-04,4.53E-03,102.2702,0.9328679,6.29E-02,1862.715,8.394256,0.0848262,6.967232,7.04E-02
14:15:09,9/19/20,5.83E-02,0.1674796,0.0171464,0.2138966,1.13E-02,32.76997,9.60E-05,1.16E-04,4.31E-03,102.251,0.9091516,5.73E-02,1862.729,7.990976,3.86E-02,6.63251,3.21E-02
14:45:10,9/19/20,5.83E-02,0.1734644,1.96E-02,0.2175469,1.06E-02,32.79192,9.90E-05,1.18E-04,4.03E-03,102.2332,0.8761303,5.75E-02,1862.276,7.471685,0.035208,6.201499,0.0292227
14:53:10,9/19/20,5.83E-02,0.1732548,1.10E-02,0.2303901,1.53E-02,32.82015,1.00E-04,1.25E-04,4.06E-03,102.2351,0.8800486,5.82E-02,1863.603,7.534462,0.062805,6.253603,5.21E-02
15:29:10,9/19/20,5.83E-02,0.1608137,1.40E-02,0.2073015,9.31E-03,32.80119,9.24E-05,1.12E-04,3.80E-03,102.204,0.850809,5.70E-02,1861.517,7.047408,6.88E-02,5.849348,0.0571289
15:45:10,9/19/20,5.83E-02,0.1672997,1.68E-02,0.1982574,1.08E-02,32.78223,9.41E-05,1.07E-04,3.64E-03,102.1998,0.8452098,5.94E-02,1862.206,6.753383,0.1921089,5.605308,0.1594504
16:25:10,9/19/20,5.83E-02,0.1469019,2.12E-02,0.1910649,0.0113645,32.69349,8.45E-05,1.03E-04,3.60E-03,102.2116,0.828899,5.63E-02,1862.702,6.683662,4.10E-02,5.54744,3.41E-02
16:49:10,9/19/20,5.83E-02,0.2262036,2.86E-02,0.250902,1.28E-02,32.7435,1.25E-04,1.36E-04,3.50E-03,102.2184,0.8118922,5.93E-02,1863.734,6.498787,5.08E-02,5.393993,4.22E-02
17:13:10,9/19/20,5.83E-02,0.137467,2.41E-02,0.1808434,9.42E-03,32.85985,7.92E-05,9.78E-05,3.42E-03,102.2403,0.7986015,5.56E-02,1864.131,6.345445,0.1875822,5.266719,0.1556933
17:45:10,9/19/20,5.83E-02,0.1765641,2.11E-02,0.210201,1.22E-02,32.7297,9.92E-05,1.14E-04,3.27E-03,102.2782,0.78176,5.71E-02,1864.789,6.070755,0.2994321,5.038727,0.2485285
18:15:11,9/19/20,5.83E-02,0.1572591,1.47E-02,0.207333,1.03E-02,32.68819,9.06E-05,1.12E-04,3.17E-03,102.3157,0.7706453,0.0570236,1864.851,5.884562,0.1456023,4.884186,0.1208499
18:23:11,9/19/20,5.83E-02,0.1849888,2.21E-02,0.1969594,1.05E-02,32.8173,1.01E-04,1.06E-04,3.14E-03,102.3251,0.7738218,5.64E-02,1866.06,5.843999,0.124801,4.850519,0.1035848
18:59:11,9/19/20,5.83E-02,0.1834363,2.81E-02,0.2152738,1.04E-02,32.88372,1.03E-04,1.16E-04,2.93E-03,102.3511,0.7708899,5.77E-02,1866.293,5.450031,9.95E-02,4.523525,8.26E-02
19:15:11,9/19/20,5.83E-02,0.3944629,2.39E-02,0.4185785,2.58E-02,32.80187,2.16E-04,2.26E-04,2.96E-03,102.3736,0.7866097,6.89E-02,1866.988,5.501783,5.75E-02,4.56648,0.0477137
19:55:11,9/19/20,5.83E-02,0.1940763,5.19E-02,0.2191077,1.14E-02,32.89532,1.08E-04,1.18E-04,2.79E-03,102.4249,0.7919079,5.90E-02,1867.197,5.186752,0.6661698,4.305005,0.5529209
20:19:11,9/19/20,5.83E-02,0.7700812,3.68E-02,0.6782272,2.32E-02,32.6714,4.05E-04,3.66E-04,2.94E-03,102.4663,0.7998266,8.42E-02,1869.169,5.478274,8.97E-02,4.546968,7.44E-02
20:43:11,9/19/20,5.83E-02,0.7910965,1.61E-02,0.7534745,1.43E-02,28.0977,4.22E-04,4.06E-04,2.50E-03,102.5121,0.7509369,8.90E-02,1870.603,4.6724,5.85E-02,3.878092,4.85E-02
21:15:11,9/19/20,5.83E-02,0.8507598,1.99E-02,0.8138816,0.021709,21.51204,4.53E-04,4.38E-04,1.44E-03,102.5506,0.6518973,9.23E-02,1872.107,2.69829,1.48E-02,2.23958,1.23E-02
21:45:12,9/19/20,5.83E-02,1.016805,2.86E-02,0.9667411,0.0208007,21.7859,5.40E-04,5.19E-04,1.00E-03,102.5786,0.5984113,0.1007076,1872.918,1.876031,2.36E-02,1.557106,1.96E-02
21:53:12,9/19/20,5.83E-02,0.9749261,6.14E-02,0.9204811,3.91E-02,21.63078,5.17E-04,4.94E-04,1.01E-03,102.5903,0.6066073,9.79E-02,1873.625,1.887332,1.97E-02,1.566486,1.63E-02
22:29:12,9/19/20,5.83E-02,1.029743,2.96E-02,1.00849,2.03E-02,21.46775,5.51E-04,5.42E-04,1.09E-03,102.6253,0.6203852,0.10317,1873.413,2.046198,2.40E-02,1.698344,1.99E-02
22:45:12,9/19/20,5.83E-02,1.013811,1.75E-02,0.9763939,1.77E-02,21.44168,5.40E-04,5.24E-04,1.16E-03,102.6335,0.6260641,0.1017731,1874.233,2.17282,0.034574,1.803441,2.87E-02
23:25:12,9/19/20,5.83E-02,0.9722913,2.79E-02,0.9571979,0.020995,21.79253,5.20E-04,5.14E-04,1.22E-03,102.6749,0.6346822,0.1005711,1874.667,2.284287,1.59E-02,1.895958,1.32E-02
23:49:12,9/19/20,5.83E-02,0.9314774,2.39E-02,0.9111037,1.68E-02,21.83157,4.98E-04,4.89E-04,1.23E-03,102.6758,0.6330298,9.78E-02,1874.764,2.299635,2.73E-02,1.908697,2.27E-02
0:13:12,9/20/20,5.83E-02,0.9744778,1.89E-02,0.9407768,1.32E-02,21.88697,5.19E-04,5.05E-04,1.27E-03,102.6875,0.6387054,9.95E-02,1874.248,2.377651,1.48E-02,1.97345,1.23E-02
0:45:12,9/20/20,5.83E-02,0.9464735,4.36E-02,0.8903966,3.16E-02,21.8566,5.02E-04,4.78E-04,1.28E-03,102.7213,0.6365108,9.67E-02,1874.777,2.393877,3.30E-02,1.986917,2.74E-02
1:15:13,9/20/20,5.83E-02,0.9516141,5.56E-02,0.8715047,3.39E-02,21.89682,5.02E-04,4.68E-04,1.28E-03,102.7326,0.6355664,9.55E-02,1874.508,2.40286,2.03E-02,1.994374,1.69E-02
1:23:13,9/20/20,5.83E-02,1.013581,2.28E-02,0.9186167,2.26E-02,21.91482,5.33E-04,4.93E-04,1.29E-03,102.7434,0.6360753,9.80E-02,1875.282,2.409421,0.0302901,1.99982,2.51E-02
